Date,Open,High,Low,Close,Volume
20211013  10:02:20,108.67,108.71,108.67,108.68,101
20211013  10:02:25,108.69,108.73,108.68,108.69,111
20211013  10:02:30,108.68,108.79,108.68,108.79,240
20211013  10:02:35,108.78,108.8,108.75,108.78,155
20211013  10:02:40,108.79,108.88,108.78,108.84,304
20211013  10:02:45,108.85,108.85,108.74,108.8,144
20211013  10:02:50,108.82,108.86,108.78,108.84,70
20211013  10:02:55,108.82,108.85,108.8,108.85,125
20211013  10:03:00,108.85,108.9,108.84,108.87,305
20211013  10:03:05,108.88,108.94,108.85,108.9,175
20211013  10:03:10,108.9,108.9,108.85,108.87,88
20211013  10:03:15,108.88,108.9,108.86,108.87,186
20211013  10:03:20,108.86,108.88,108.84,108.86,100
20211013  10:03:25,108.86,108.93,108.85,108.85,158
20211013  10:03:30,108.84,108.91,108.84,108.89,246
20211013  10:03:35,108.89,108.89,108.84,108.88,97
20211013  10:03:40,108.87,108.9,108.84,108.85,206
20211013  10:03:45,108.85,108.86,108.8,108.82,182
20211013  10:03:50,108.8,108.83,108.79,108.8,144
20211013  10:03:55,108.79,108.85,108.79,108.84,73
20211013  10:04:00,108.84,108.87,108.83,108.85,83
20211013  10:04:05,108.84,108.85,108.8,108.8,111
20211013  10:04:10,108.83,108.86,108.81,108.82,65
20211013  10:04:15,108.84,108.87,108.83,108.86,72
20211013  10:04:20,108.85,108.85,108.81,108.83,60
20211013  10:04:25,108.83,108.88,108.82,108.88,53
20211013  10:04:30,108.89,108.93,108.88,108.91,198
20211013  10:04:35,108.9,108.97,108.9,108.96,122
20211013  10:04:40,108.96,109.05,108.96,108.99,345
20211013  10:04:45,108.99,109.03,108.98,109.01,248
20211013  10:04:50,109.01,109.04,109.0,109.03,72
20211013  10:04:55,109.02,109.08,109.01,109.01,220
20211013  10:05:00,109.02,109.02,108.93,108.99,227
20211013  10:05:05,109.01,109.01,108.95,108.96,173
20211013  10:05:10,108.97,109.04,108.94,109.04,185
20211013  10:05:15,109.02,109.06,109.01,109.04,201
20211013  10:05:20,109.02,109.15,109.01,109.15,309
20211013  10:05:25,109.13,109.16,109.11,109.12,235
20211013  10:05:30,109.12,109.17,109.12,109.17,248
20211013  10:05:35,109.16,109.18,109.15,109.17,223
20211013  10:05:40,109.17,109.18,109.14,109.17,170
20211013  10:05:45,109.17,109.3,109.16,109.18,895
20211013  10:05:50,109.18,109.2,109.15,109.19,138
20211013  10:05:55,109.19,109.2,109.13,109.18,260
20211013  10:06:00,109.18,109.2,109.13,109.15,396
20211013  10:06:05,109.14,109.15,109.0,109.05,213
20211013  10:06:10,109.06,109.06,109.01,109.03,217
20211013  10:06:15,109.04,109.06,109.03,109.06,71
20211013  10:06:20,109.07,109.07,109.03,109.04,71
20211013  10:06:25,109.04,109.07,109.02,109.05,195
20211013  10:06:30,109.06,109.08,109.03,109.04,116
20211013  10:06:35,109.04,109.05,109.0,109.01,129
20211013  10:06:40,109.0,109.01,108.96,108.97,132
20211013  10:06:45,108.97,108.98,108.93,108.94,102
20211013  10:06:50,108.95,108.99,108.94,108.98,57
20211013  10:06:55,108.98,108.98,108.95,108.96,61
20211013  10:07:00,108.97,109.04,108.96,109.04,153
20211013  10:07:05,109.05,109.07,109.04,109.07,120
20211013  10:07:10,109.06,109.06,108.94,108.94,138
20211013  10:07:15,108.94,108.98,108.94,108.98,108
20211013  10:07:20,108.98,109.01,108.98,108.98,102
20211013  10:07:25,108.98,109.03,108.98,109.02,125
20211013  10:07:30,109.01,109.02,108.98,108.98,134
20211013  10:07:35,108.99,108.99,108.93,108.95,84
20211013  10:07:40,108.93,108.95,108.88,108.93,228
20211013  10:07:45,108.94,108.94,108.9,108.92,103
20211013  10:07:50,108.92,108.93,108.88,108.89,133
20211013  10:07:55,108.89,108.91,108.88,108.9,44
20211013  10:08:00,108.91,108.94,108.89,108.94,418
20211013  10:08:05,108.93,108.94,108.9,108.91,97
20211013  10:08:10,108.92,108.99,108.91,108.96,151
20211013  10:08:15,108.97,108.97,108.91,108.94,80
20211013  10:08:20,108.95,108.96,108.91,108.92,61
20211013  10:08:25,108.92,108.95,108.91,108.91,54
20211013  10:08:30,108.91,108.91,108.85,108.86,198
20211013  10:08:35,108.85,108.86,108.82,108.85,128
20211013  10:08:40,108.86,108.88,108.84,108.84,147
20211013  10:08:45,108.84,108.85,108.81,108.84,121
20211013  10:08:50,108.83,108.85,108.82,108.82,42
20211013  10:08:55,108.82,108.84,108.82,108.83,48
20211013  10:09:00,108.83,108.89,108.82,108.83,237
20211013  10:09:05,108.83,108.83,108.79,108.8,276
20211013  10:09:10,108.8,108.81,108.8,108.81,55
20211013  10:09:15,108.81,108.81,108.75,108.76,161
20211013  10:09:20,108.76,108.79,108.75,108.79,90
20211013  10:09:25,108.79,108.81,108.77,108.81,149
20211013  10:09:30,108.81,108.81,108.73,108.75,106
20211013  10:09:35,108.75,108.77,108.74,108.74,220
20211013  10:09:40,108.76,108.78,108.73,108.77,135
20211013  10:09:45,108.78,108.88,108.77,108.86,143
20211013  10:09:50,108.86,108.94,108.86,108.91,462
20211013  10:09:55,108.91,108.98,108.89,108.97,222
20211013  10:10:00,108.98,108.99,108.93,108.93,163
20211013  10:10:05,108.93,108.93,108.82,108.84,156
20211013  10:10:10,108.84,108.87,108.83,108.86,116
20211013  10:10:15,108.85,108.87,108.83,108.84,114
20211013  10:10:20,108.85,108.86,108.79,108.8,80
20211013  10:10:25,108.8,108.83,108.71,108.71,269
20211013  10:10:30,108.74,108.74,108.71,108.74,96
20211013  10:10:35,108.73,108.75,108.62,108.64,341
20211013  10:10:40,108.64,108.65,108.56,108.56,141
20211013  10:10:45,108.56,108.58,108.52,108.58,342
20211013  10:10:50,108.58,108.58,108.51,108.53,157
20211013  10:10:55,108.53,108.56,108.51,108.52,121
20211013  10:11:00,108.53,108.59,108.51,108.59,198
20211013  10:11:05,108.58,108.58,108.51,108.54,368
20211013  10:11:10,108.53,108.57,108.49,108.49,163
20211013  10:11:15,108.49,108.54,108.48,108.52,227
