Date,Open,High,Low,Close,Volume
20211018  10:06:10,8.695,8.7,8.68,8.68,613
20211018  10:06:15,8.68,8.69,8.67,8.68,727
20211018  10:06:20,8.685,8.69,8.68,8.6801,489
20211018  10:06:25,8.68,8.69,8.67,8.68,601
20211018  10:06:30,8.6899,8.74,8.68,8.7302,3313
20211018  10:06:35,8.735,8.74,8.7,8.7058,1459
20211018  10:06:40,8.7092,8.72,8.7,8.7064,1027
20211018  10:06:45,8.7011,8.71,8.7,8.7,508
20211018  10:06:50,8.7,8.72,8.7,8.71,460
20211018  10:06:55,8.715,8.7175,8.69,8.705,727
20211018  10:07:00,8.705,8.71,8.69,8.71,833
20211018  10:07:05,8.7022,8.72,8.7,8.7057,572
20211018  10:07:10,8.7019,8.709,8.66,8.67,1495
20211018  10:07:15,8.6741,8.6884,8.67,8.6842,613
20211018  10:07:20,8.685,8.69,8.67,8.6701,463
20211018  10:07:25,8.675,8.68,8.665,8.665,297
20211018  10:07:30,8.66,8.6799,8.64,8.6799,1696
20211018  10:07:35,8.6715,8.68,8.67,8.6799,195
20211018  10:07:40,8.6706,8.68,8.65,8.6501,702
20211018  10:07:45,8.655,8.68,8.6509,8.665,350
20211018  10:07:50,8.6625,8.68,8.66,8.6799,241
20211018  10:07:55,8.6796,8.69,8.67,8.6877,690
20211018  10:08:00,8.68,8.69,8.6614,8.6614,479
20211018  10:08:05,8.662,8.68,8.6615,8.672,208
20211018  10:08:10,8.68,8.68,8.66,8.665,309
20211018  10:08:15,8.6627,8.67,8.642,8.665,667
20211018  10:08:20,8.665,8.69,8.665,8.68,466
20211018  10:08:25,8.6767,8.685,8.67,8.6801,272
20211018  10:08:30,8.6854,8.6878,8.67,8.6706,384
20211018  10:08:35,8.675,8.68,8.65,8.65,326
20211018  10:08:40,8.6574,8.66,8.64,8.6525,768
20211018  10:08:45,8.652,8.6593,8.611,8.615,1056
20211018  10:08:50,8.615,8.64,8.61,8.64,654
20211018  10:08:55,8.63,8.64,8.62,8.624,400
20211018  10:09:00,8.6276,8.63,8.62,8.62,234
